"","conn_name","region"
"1154","5_185","4_7"
"1155","5_186","4_7"
"1156","5_187","7_7"
"1157","5_188","7_7"
"1158","5_189","1_7"
"1159","5_190","1_7"
"1160","5_191","1_7"
"1161","5_192","1_7"
"1162","5_193","1_7"
"1163","5_194","1_7"
"1164","5_195","1_7"
"1165","5_196","1_7"
"1166","5_197","1_7"
"1167","5_198","1_7"
"1168","5_199","1_7"
"1169","5_200","1_7"
"1170","5_201","3_7"
"1171","5_202","1_7"
"1172","5_203","1_7"
"1173","5_204","1_7"
"1174","5_205","1_7"
"1175","5_206","1_7"
"1176","5_207","1_7"
"1177","5_208","1_7"
"1178","5_209","1_7"
"1179","5_210","1_7"
"1180","5_211","0_7"
"1181","5_212","0_7"
"1182","5_213","0_7"
"1183","5_214","0_7"
"1184","5_215","0_7"
"1185","5_216","0_7"
"1186","5_217","0_7"
"1187","5_218","0_7"
"1188","5_219","0_7"
"1189","5_220","0_7"
"1190","5_221","0_7"
"1191","5_222","0_7"
"1192","5_223","0_7"
"1193","5_224","0_7"
"1194","5_225","0_7"
"1195","5_226","0_7"
"1196","5_227","0_7"
"1197","5_228","0_7"
"1198","5_229","0_7"
"1199","5_230","0_7"
"1200","5_231","0_7"
"1201","5_232","0_7"
"1202","5_233","0_7"
"1203","5_234","0_7"
"1204","5_235","0_7"
"1205","5_236","0_7"
"1206","5_237","0_7"
"1207","5_238","0_7"
"1208","5_239","0_7"
"1209","5_240","0_7"
"1210","5_241","0_7"
"1211","5_242","0_7"
"1212","5_243","0_7"
"1213","5_244","0_7"
"1214","5_245","0_7"
"1215","5_246","0_7"
"1216","6_7","3_7"
"1217","6_8","3_7"
"1218","6_9","2_7"
"1219","6_10","2_7"
"1220","6_11","7_7"
"1221","6_12","6_7"
"1222","6_13","7_7"
"1223","6_14","7_7"
"1224","6_15","4_7"
"1225","6_16","6_7"
"1226","6_17","6_7"
"1227","6_18","6_7"
"1228","6_19","6_7"
"1229","6_20","6_7"
"1230","6_21","6_7"
"1231","6_22","6_7"
"1232","6_23","7_7"
"1233","6_24","6_7"
"1234","6_25","3_7"
"1235","6_26","3_7"
"1236","6_27","5_7"
"1237","6_28","6_7"
"1238","6_29","6_7"
"1239","6_30","3_7"
"1240","6_31","6_7"
"1241","6_32","6_7"
"1242","6_33","7_7"
"1243","6_34","7_7"
"1244","6_35","7_7"
"1245","6_36","6_7"
"1246","6_37","4_7"
"1247","6_38","4_7"
"1248","6_39","4_7"
"1249","6_40","4_7"
"1250","6_41","7_7"
"1251","6_42","7_7"
"1252","6_43","7_7"
"1253","6_44","7_7"
"1254","6_45","5_7"
"1255","6_46","6_7"
"1256","6_47","5_7"
"1257","6_48","5_7"
"1258","6_49","5_7"
"1259","6_50","5_7"
"1260","6_51","7_7"
"1261","6_52","7_7"
"1262","6_53","2_7"
"1263","6_54","2_7"
"1264","6_55","3_7"
"1265","6_56","3_7"
"1266","6_57","2_7"
"1267","6_58","2_7"
"1268","6_59","2_7"
"1269","6_60","2_7"
"1270","6_61","4_7"
"1271","6_62","4_7"
"1272","6_63","3_7"
"1273","6_64","3_7"
"1274","6_65","4_7"
"1275","6_66","2_7"
"1276","6_67","2_7"
"1277","6_68","2_7"
"1278","6_69","5_7"
"1279","6_70","5_7"
"1280","6_71","2_7"
"1281","6_72","2_7"
"1282","6_73","2_7"
"1283","6_74","2_7"
"1284","6_75","2_7"
"1285","6_76","2_7"
"1286","6_77","5_7"
"1287","6_78","5_7"
"1288","6_79","7_7"
"1289","6_80","7_7"
"1290","6_81","7_7"
"1291","6_82","6_7"
"1292","6_83","7_7"
"1293","6_84","7_7"
"1294","6_85","3_7"
"1295","6_86","3_7"
"1296","6_87","7_7"
"1297","6_88","7_7"
"1298","6_89","5_7"
"1299","6_90","5_7"
"1300","6_91","3_7"
"1301","6_92","3_7"
"1302","6_93","5_7"
"1303","6_94","5_7"
"1304","6_95","7_7"
"1305","6_96","5_7"
"1306","6_97","3_7"
"1307","6_98","3_7"
"1308","6_99","6_7"
"1309","6_100","6_7"
"1310","6_101","5_7"
"1311","6_102","5_7"
"1312","6_103","5_7"
"1313","6_104","5_7"
"1314","6_105","1_7"
"1315","6_106","1_7"
"1316","6_107","3_7"
"1317","6_108","1_7"
"1318","6_109","5_7"
"1319","6_110","5_7"
"1320","6_111","5_7"
"1321","6_112","1_7"
"1322","6_113","1_7"
"1323","6_114","1_7"
"1324","6_115","5_7"
"1325","6_116","5_7"
"1326","6_117","5_7"
"1327","6_118","5_7"
"1328","6_119","1_7"
"1329","6_120","1_7"
"1330","6_121","7_7"
"1331","6_122","7_7"
"1332","6_123","4_7"
"1333","6_124","4_7"
"1334","6_125","3_7"
"1335","6_126","3_7"
"1336","6_127","3_7"
"1337","6_128","3_7"
"1338","6_129","3_7"
"1339","6_130","3_7"
"1340","6_131","2_7"
"1341","6_132","2_7"
"1342","6_133","3_7"
"1343","6_134","3_7"
"1344","6_135","1_7"
"1345","6_136","1_7"
"1346","6_137","6_7"
"1347","6_138","6_7"
"1348","6_139","3_7"
"1349","6_140","3_7"
"1350","6_141","7_7"
"1351","6_142","6_7"
"1352","6_143","3_7"
"1353","6_144","7_7"
"1354","6_145","2_7"
"1355","6_146","2_7"
"1356","6_147","6_7"
"1357","6_148","6_7"
"1358","6_149","2_7"
"1359","6_150","3_7"
"1360","6_151","1_7"
"1361","6_152","1_7"
"1362","6_153","7_7"
"1363","6_154","7_7"
"1364","6_155","2_7"
"1365","6_156","2_7"
"1366","6_157","2_7"
"1367","6_158","2_7"
"1368","6_159","3_7"
"1369","6_160","2_7"
"1370","6_161","2_7"
"1371","6_162","2_7"
"1372","6_163","2_7"
"1373","6_164","2_7"
"1374","6_165","0_7"
"1375","6_166","6_7"
"1376","6_167","4_7"
"1377","6_168","4_7"
"1378","6_169","4_7"
"1379","6_170","4_7"
"1380","6_171","2_7"
"1381","6_172","2_7"
"1382","6_173","4_7"
"1383","6_174","4_7"
"1384","6_175","7_7"
"1385","6_176","7_7"
"1386","6_177","0_7"
"1387","6_178","0_7"
"1388","6_179","7_7"
"1389","6_180","4_7"
"1390","6_181","7_7"
"1391","6_182","1_7"
"1392","6_183","4_7"
"1393","6_184","4_7"
"1394","6_185","4_7"
"1395","6_186","4_7"
"1396","6_187","7_7"
"1397","6_188","7_7"
"1398","6_189","1_7"
"1399","6_190","1_7"
"1400","6_191","1_7"
"1401","6_192","1_7"
"1402","6_193","1_7"
"1403","6_194","1_7"
"1404","6_195","1_7"
"1405","6_196","1_7"
"1406","6_197","1_7"
"1407","6_198","1_7"
"1408","6_199","1_7"
"1409","6_200","1_7"
"1410","6_201","3_7"
"1411","6_202","1_7"
"1412","6_203","1_7"
"1413","6_204","1_7"
"1414","6_205","1_7"
"1415","6_206","1_7"
"1416","6_207","1_7"
"1417","6_208","1_7"
"1418","6_209","1_7"
"1419","6_210","1_7"
"1420","6_211","0_7"
"1421","6_212","0_7"
"1422","6_213","0_7"
"1423","6_214","0_7"
"1424","6_215","0_7"
"1425","6_216","0_7"
"1426","6_217","0_7"
"1427","6_218","0_7"
"1428","6_219","0_7"
"1429","6_220","0_7"
"1430","6_221","0_7"
"1431","6_222","0_7"
"1432","6_223","0_7"
"1433","6_224","0_7"
"1434","6_225","0_7"
"1435","6_226","0_7"
"1436","6_227","0_7"
"1437","6_228","0_7"
"1438","6_229","0_7"
"1439","6_230","0_7"
"1440","6_231","0_7"
"1441","6_232","0_7"
"1442","6_233","0_7"
"1443","6_234","0_7"
"1444","6_235","0_7"
"1445","6_236","0_7"
"1446","6_237","0_7"
"1447","6_238","0_7"
"1448","6_239","0_7"
"1449","6_240","0_7"
"1450","6_241","0_7"
"1451","6_242","0_7"
"1452","6_243","0_7"
"1453","6_244","0_7"
"1454","6_245","0_7"
"1455","6_246","0_7"
"1456","7_8","3_3"
"1457","7_9","2_3"
"1458","7_10","2_3"
"1459","7_11","3_7"
"1460","7_12","3_6"
"1461","7_13","3_7"
"1462","7_14","3_7"
"1463","7_15","3_4"
"1464","7_16","3_6"
"1465","7_17","3_6"
"1466","7_18","3_6"
"1467","7_19","3_6"
"1468","7_20","3_6"
"1469","7_21","3_6"
"1470","7_22","3_6"
"1471","7_23","3_7"
"1472","7_24","3_6"
"1473","7_25","3_3"
"1474","7_26","3_3"
"1475","7_27","3_5"
"1476","7_28","3_6"
"1477","7_29","3_6"
"1478","7_30","3_3"
"1479","7_31","3_6"
"1480","7_32","3_6"
"1481","7_33","3_7"
"1482","7_34","3_7"
"1483","7_35","3_7"
"1484","7_36","3_6"
"1485","7_37","3_4"
"1486","7_38","3_4"
"1487","7_39","3_4"
"1488","7_40","3_4"
"1489","7_41","3_7"
"1490","7_42","3_7"
"1491","7_43","3_7"
"1492","7_44","3_7"
"1493","7_45","3_5"
"1494","7_46","3_6"
"1495","7_47","3_5"
"1496","7_48","3_5"
"1497","7_49","3_5"
"1498","7_50","3_5"
"1499","7_51","3_7"
"1500","7_52","3_7"
"1501","7_53","2_3"
"1502","7_54","2_3"
"1503","7_55","3_3"
"1504","7_56","3_3"
"1505","7_57","2_3"
"1506","7_58","2_3"
"1507","7_59","2_3"
"1508","7_60","2_3"
"1509","7_61","3_4"
"1510","7_62","3_4"
"1511","7_63","3_3"
"1512","7_64","3_3"
"1513","7_65","3_4"
"1514","7_66","2_3"
"1515","7_67","2_3"
"1516","7_68","2_3"
"1517","7_69","3_5"
"1518","7_70","3_5"
"1519","7_71","2_3"
"1520","7_72","2_3"
"1521","7_73","2_3"
"1522","7_74","2_3"
"1523","7_75","2_3"
"1524","7_76","2_3"
"1525","7_77","3_5"
"1526","7_78","3_5"
"1527","7_79","3_7"
"1528","7_80","3_7"
"1529","7_81","3_7"
"1530","7_82","3_6"
"1531","7_83","3_7"
"1532","7_84","3_7"
"1533","7_85","3_3"
"1534","7_86","3_3"
"1535","7_87","3_7"
"1536","7_88","3_7"
"1537","7_89","3_5"
"1538","7_90","3_5"
"1539","7_91","3_3"
"1540","7_92","3_3"
"1541","7_93","3_5"
"1542","7_94","3_5"
"1543","7_95","3_7"
"1544","7_96","3_5"
"1545","7_97","3_3"
"1546","7_98","3_3"
"1547","7_99","3_6"
"1548","7_100","3_6"
"1549","7_101","3_5"
"1550","7_102","3_5"
"1551","7_103","3_5"
"1552","7_104","3_5"
"1553","7_105","1_3"
"1554","7_106","1_3"
"1555","7_107","3_3"
"1556","7_108","1_3"
"1557","7_109","3_5"
"1558","7_110","3_5"
"1559","7_111","3_5"
"1560","7_112","1_3"
"1561","7_113","1_3"
"1562","7_114","1_3"
"1563","7_115","3_5"
"1564","7_116","3_5"
"1565","7_117","3_5"
"1566","7_118","3_5"
"1567","7_119","1_3"
"1568","7_120","1_3"
"1569","7_121","3_7"
"1570","7_122","3_7"
"1571","7_123","3_4"
"1572","7_124","3_4"
"1573","7_125","3_3"
"1574","7_126","3_3"
"1575","7_127","3_3"
"1576","7_128","3_3"
"1577","7_129","3_3"
"1578","7_130","3_3"
"1579","7_131","2_3"
"1580","7_132","2_3"
"1581","7_133","3_3"
"1582","7_134","3_3"
"1583","7_135","1_3"
"1584","7_136","1_3"
"1585","7_137","3_6"
"1586","7_138","3_6"
"1587","7_139","3_3"
"1588","7_140","3_3"
"1589","7_141","3_7"
"1590","7_142","3_6"
"1591","7_143","3_3"
"1592","7_144","3_7"
"1593","7_145","2_3"
"1594","7_146","2_3"
"1595","7_147","3_6"
"1596","7_148","3_6"
"1597","7_149","2_3"
"1598","7_150","3_3"
"1599","7_151","1_3"
"1600","7_152","1_3"
"1601","7_153","3_7"
"1602","7_154","3_7"
"1603","7_155","2_3"
"1604","7_156","2_3"
"1605","7_157","2_3"
"1606","7_158","2_3"
"1607","7_159","3_3"
"1608","7_160","2_3"
"1609","7_161","2_3"
"1610","7_162","2_3"
"1611","7_163","2_3"
"1612","7_164","2_3"
"1613","7_165","0_3"
"1614","7_166","3_6"
"1615","7_167","3_4"
"1616","7_168","3_4"
"1617","7_169","3_4"
"1618","7_170","3_4"
"1619","7_171","2_3"
"1620","7_172","2_3"
"1621","7_173","3_4"
"1622","7_174","3_4"
"1623","7_175","3_7"
"1624","7_176","3_7"
"1625","7_177","0_3"
"1626","7_178","0_3"
"1627","7_179","3_7"
"1628","7_180","3_4"
"1629","7_181","3_7"
"1630","7_182","1_3"
"1631","7_183","3_4"
"1632","7_184","3_4"
"1633","7_185","3_4"
"1634","7_186","3_4"
"1635","7_187","3_7"
"1636","7_188","3_7"
"1637","7_189","1_3"
"1638","7_190","1_3"
"1639","7_191","1_3"
"1640","7_192","1_3"
"1641","7_193","1_3"
"1642","7_194","1_3"
"1643","7_195","1_3"
"1644","7_196","1_3"
"1645","7_197","1_3"
"1646","7_198","1_3"
"1647","7_199","1_3"
"1648","7_200","1_3"
"1649","7_201","3_3"
"1650","7_202","1_3"
"1651","7_203","1_3"
"1652","7_204","1_3"
"1653","7_205","1_3"
"1654","7_206","1_3"
"1655","7_207","1_3"
"1656","7_208","1_3"
"1657","7_209","1_3"
"1658","7_210","1_3"
"1659","7_211","0_3"
"1660","7_212","0_3"
"1661","7_213","0_3"
"1662","7_214","0_3"
"1663","7_215","0_3"
"1664","7_216","0_3"
"1665","7_217","0_3"
"1666","7_218","0_3"
"1667","7_219","0_3"
"1668","7_220","0_3"
"1669","7_221","0_3"
"1670","7_222","0_3"
"1671","7_223","0_3"
"1672","7_224","0_3"
"1673","7_225","0_3"
"1674","7_226","0_3"
"1675","7_227","0_3"
"1676","7_228","0_3"
"1677","7_229","0_3"
"1678","7_230","0_3"
"1679","7_231","0_3"
"1680","7_232","0_3"
"1681","7_233","0_3"
"1682","7_234","0_3"
"1683","7_235","0_3"
"1684","7_236","0_3"
"1685","7_237","0_3"
"1686","7_238","0_3"
"1687","7_239","0_3"
"1688","7_240","0_3"
"1689","7_241","0_3"
"1690","7_242","0_3"
"1691","7_243","0_3"
"1692","7_244","0_3"
"1693","7_245","0_3"
"1694","7_246","0_3"
"1695","8_9","2_3"
"1696","8_10","2_3"
"1697","8_11","3_7"
"1698","8_12","3_6"
"1699","8_13","3_7"
"1700","8_14","3_7"
"1701","8_15","3_4"
"1702","8_16","3_6"
"1703","8_17","3_6"
"1704","8_18","3_6"
"1705","8_19","3_6"
"1706","8_20","3_6"
"1707","8_21","3_6"
"1708","8_22","3_6"
"1709","8_23","3_7"
"1710","8_24","3_6"
"1711","8_25","3_3"
"1712","8_26","3_3"
"1713","8_27","3_5"
"1714","8_28","3_6"
"1715","8_29","3_6"
"1716","8_30","3_3"
"1717","8_31","3_6"
"1718","8_32","3_6"
"1719","8_33","3_7"
"1720","8_34","3_7"
"1721","8_35","3_7"
"1722","8_36","3_6"
"1723","8_37","3_4"
"1724","8_38","3_4"
"1725","8_39","3_4"
"1726","8_40","3_4"
"1727","8_41","3_7"
"1728","8_42","3_7"
"1729","8_43","3_7"
"1730","8_44","3_7"
"1731","8_45","3_5"
"1732","8_46","3_6"
"1733","8_47","3_5"
"1734","8_48","3_5"
"1735","8_49","3_5"
"1736","8_50","3_5"
"1737","8_51","3_7"
"1738","8_52","3_7"
"1739","8_53","2_3"
"1740","8_54","2_3"
"1741","8_55","3_3"
"1742","8_56","3_3"
"1743","8_57","2_3"
"1744","8_58","2_3"
"1745","8_59","2_3"
"1746","8_60","2_3"
"1747","8_61","3_4"
"1748","8_62","3_4"
"1749","8_63","3_3"
"1750","8_64","3_3"
"1751","8_65","3_4"
"1752","8_66","2_3"
"1753","8_67","2_3"
"1754","8_68","2_3"
"1755","8_69","3_5"
"1756","8_70","3_5"
"1757","8_71","2_3"
"1758","8_72","2_3"
"1759","8_73","2_3"
"1760","8_74","2_3"
"1761","8_75","2_3"
"1762","8_76","2_3"
"1763","8_77","3_5"
"1764","8_78","3_5"
"1765","8_79","3_7"
"1766","8_80","3_7"
"1767","8_81","3_7"
"1768","8_82","3_6"
"1769","8_83","3_7"
"1770","8_84","3_7"
"1771","8_85","3_3"
"1772","8_86","3_3"
"1773","8_87","3_7"
"1774","8_88","3_7"
"1775","8_89","3_5"
"1776","8_90","3_5"
"1777","8_91","3_3"
"1778","8_92","3_3"
"1779","8_93","3_5"
"1780","8_94","3_5"
"1781","8_95","3_7"
"1782","8_96","3_5"
"1783","8_97","3_3"
"1784","8_98","3_3"
"1785","8_99","3_6"
"1786","8_100","3_6"
"1787","8_101","3_5"
"1788","8_102","3_5"
"1789","8_103","3_5"
"1790","8_104","3_5"
"1791","8_105","1_3"
"1792","8_106","1_3"
"1793","8_107","3_3"
"1794","8_108","1_3"
"1795","8_109","3_5"
"1796","8_110","3_5"
"1797","8_111","3_5"
"1798","8_112","1_3"
"1799","8_113","1_3"
"1800","8_114","1_3"
"1801","8_115","3_5"
"1802","8_116","3_5"
"1803","8_117","3_5"
"1804","8_118","3_5"
"1805","8_119","1_3"
"1806","8_120","1_3"
"1807","8_121","3_7"
"1808","8_122","3_7"
"1809","8_123","3_4"
"1810","8_124","3_4"
"1811","8_125","3_3"
"1812","8_126","3_3"
"1813","8_127","3_3"
"1814","8_128","3_3"
"1815","8_129","3_3"
"1816","8_130","3_3"
"1817","8_131","2_3"
"1818","8_132","2_3"
"1819","8_133","3_3"
"1820","8_134","3_3"
"1821","8_135","1_3"
"1822","8_136","1_3"
"1823","8_137","3_6"
"1824","8_138","3_6"
"1825","8_139","3_3"
"1826","8_140","3_3"
"1827","8_141","3_7"
"1828","8_142","3_6"
"1829","8_143","3_3"
"1830","8_144","3_7"
"1831","8_145","2_3"
"1832","8_146","2_3"
"1833","8_147","3_6"
"1834","8_148","3_6"
"1835","8_149","2_3"
"1836","8_150","3_3"
"1837","8_151","1_3"
"1838","8_152","1_3"
"1839","8_153","3_7"
"1840","8_154","3_7"
"1841","8_155","2_3"
"1842","8_156","2_3"
"1843","8_157","2_3"
"1844","8_158","2_3"
"1845","8_159","3_3"
"1846","8_160","2_3"
"1847","8_161","2_3"
"1848","8_162","2_3"
"1849","8_163","2_3"
"1850","8_164","2_3"
"1851","8_165","0_3"
"1852","8_166","3_6"
"1853","8_167","3_4"
"1854","8_168","3_4"
"1855","8_169","3_4"
"1856","8_170","3_4"
"1857","8_171","2_3"
"1858","8_172","2_3"
"1859","8_173","3_4"
"1860","8_174","3_4"
"1861","8_175","3_7"
"1862","8_176","3_7"
"1863","8_177","0_3"
"1864","8_178","0_3"
"1865","8_179","3_7"
"1866","8_180","3_4"
"1867","8_181","3_7"
"1868","8_182","1_3"
"1869","8_183","3_4"
"1870","8_184","3_4"
"1871","8_185","3_4"
"1872","8_186","3_4"
"1873","8_187","3_7"
"1874","8_188","3_7"
"1875","8_189","1_3"
"1876","8_190","1_3"
"1877","8_191","1_3"
"1878","8_192","1_3"
"1879","8_193","1_3"
"1880","8_194","1_3"
"1881","8_195","1_3"
"1882","8_196","1_3"
"1883","8_197","1_3"
"1884","8_198","1_3"
"1885","8_199","1_3"
"1886","8_200","1_3"
"1887","8_201","3_3"
"1888","8_202","1_3"
"1889","8_203","1_3"
"1890","8_204","1_3"
"1891","8_205","1_3"
"1892","8_206","1_3"
"1893","8_207","1_3"
"1894","8_208","1_3"
"1895","8_209","1_3"
"1896","8_210","1_3"
"1897","8_211","0_3"
"1898","8_212","0_3"
"1899","8_213","0_3"
"1900","8_214","0_3"
"1901","8_215","0_3"
"1902","8_216","0_3"
"1903","8_217","0_3"
"1904","8_218","0_3"
"1905","8_219","0_3"
"1906","8_220","0_3"
"1907","8_221","0_3"
"1908","8_222","0_3"
"1909","8_223","0_3"
"1910","8_224","0_3"
"1911","8_225","0_3"
"1912","8_226","0_3"
"1913","8_227","0_3"
"1914","8_228","0_3"
"1915","8_229","0_3"
"1916","8_230","0_3"
"1917","8_231","0_3"
"1918","8_232","0_3"
"1919","8_233","0_3"
"1920","8_234","0_3"
"1921","8_235","0_3"
"1922","8_236","0_3"
"1923","8_237","0_3"
"1924","8_238","0_3"
"1925","8_239","0_3"
"1926","8_240","0_3"
"1927","8_241","0_3"
"1928","8_242","0_3"
"1929","8_243","0_3"
"1930","8_244","0_3"
"1931","8_245","0_3"
"1932","8_246","0_3"
"1933","9_10","2_2"
"1934","9_11","2_7"
"1935","9_12","2_6"
"1936","9_13","2_7"
"1937","9_14","2_7"
"1938","9_15","2_4"
"1939","9_16","2_6"
"1940","9_17","2_6"
"1941","9_18","2_6"
"1942","9_19","2_6"
"1943","9_20","2_6"
"1944","9_21","2_6"
"1945","9_22","2_6"
"1946","9_23","2_7"
"1947","9_24","2_6"
"1948","9_25","2_3"
"1949","9_26","2_3"
"1950","9_27","2_5"
"1951","9_28","2_6"
"1952","9_29","2_6"
"1953","9_30","2_3"
"1954","9_31","2_6"
"1955","9_32","2_6"
"1956","9_33","2_7"
"1957","9_34","2_7"
"1958","9_35","2_7"
"1959","9_36","2_6"
"1960","9_37","2_4"
"1961","9_38","2_4"
"1962","9_39","2_4"
"1963","9_40","2_4"
"1964","9_41","2_7"
"1965","9_42","2_7"
"1966","9_43","2_7"
"1967","9_44","2_7"
"1968","9_45","2_5"
"1969","9_46","2_6"
"1970","9_47","2_5"
"1971","9_48","2_5"
"1972","9_49","2_5"
"1973","9_50","2_5"
"1974","9_51","2_7"
"1975","9_52","2_7"
"1976","9_53","2_2"
"1977","9_54","2_2"
"1978","9_55","2_3"
"1979","9_56","2_3"
"1980","9_57","2_2"
"1981","9_58","2_2"
"1982","9_59","2_2"
"1983","9_60","2_2"
"1984","9_61","2_4"
"1985","9_62","2_4"
"1986","9_63","2_3"
"1987","9_64","2_3"
"1988","9_65","2_4"
"1989","9_66","2_2"
"1990","9_67","2_2"
"1991","9_68","2_2"
"1992","9_69","2_5"
"1993","9_70","2_5"
"1994","9_71","2_2"
"1995","9_72","2_2"
"1996","9_73","2_2"
"1997","9_74","2_2"
"1998","9_75","2_2"
"1999","9_76","2_2"
"2000","9_77","2_5"
"2001","9_78","2_5"
"2002","9_79","2_7"
"2003","9_80","2_7"
"2004","9_81","2_7"
"2005","9_82","2_6"
"2006","9_83","2_7"
"2007","9_84","2_7"
"2008","9_85","2_3"
"2009","9_86","2_3"
"2010","9_87","2_7"
"2011","9_88","2_7"
"2012","9_89","2_5"
"2013","9_90","2_5"
"2014","9_91","2_3"
"2015","9_92","2_3"
"2016","9_93","2_5"
"2017","9_94","2_5"
"2018","9_95","2_7"
"2019","9_96","2_5"
"2020","9_97","2_3"
"2021","9_98","2_3"
"2022","9_99","2_6"
"2023","9_100","2_6"
"2024","9_101","2_5"
"2025","9_102","2_5"
"2026","9_103","2_5"
"2027","9_104","2_5"
"2028","9_105","1_2"
"2029","9_106","1_2"
"2030","9_107","2_3"
"2031","9_108","1_2"
"2032","9_109","2_5"
"2033","9_110","2_5"
"2034","9_111","2_5"
"2035","9_112","1_2"
"2036","9_113","1_2"
"2037","9_114","1_2"
"2038","9_115","2_5"
"2039","9_116","2_5"
"2040","9_117","2_5"
"2041","9_118","2_5"
"2042","9_119","1_2"
"2043","9_120","1_2"
"2044","9_121","2_7"
"2045","9_122","2_7"
"2046","9_123","2_4"
"2047","9_124","2_4"
"2048","9_125","2_3"
"2049","9_126","2_3"
"2050","9_127","2_3"
"2051","9_128","2_3"
"2052","9_129","2_3"
"2053","9_130","2_3"
"2054","9_131","2_2"
"2055","9_132","2_2"
"2056","9_133","2_3"
"2057","9_134","2_3"
"2058","9_135","1_2"
"2059","9_136","1_2"
"2060","9_137","2_6"
"2061","9_138","2_6"
"2062","9_139","2_3"
"2063","9_140","2_3"
"2064","9_141","2_7"
"2065","9_142","2_6"
"2066","9_143","2_3"
"2067","9_144","2_7"
"2068","9_145","2_2"
"2069","9_146","2_2"
"2070","9_147","2_6"
"2071","9_148","2_6"
"2072","9_149","2_2"
"2073","9_150","2_3"
"2074","9_151","1_2"
"2075","9_152","1_2"
"2076","9_153","2_7"
"2077","9_154","2_7"
"2078","9_155","2_2"
"2079","9_156","2_2"
"2080","9_157","2_2"
"2081","9_158","2_2"
"2082","9_159","2_3"
"2083","9_160","2_2"
"2084","9_161","2_2"
"2085","9_162","2_2"
"2086","9_163","2_2"
"2087","9_164","2_2"
"2088","9_165","0_2"
"2089","9_166","2_6"
"2090","9_167","2_4"
"2091","9_168","2_4"
"2092","9_169","2_4"
"2093","9_170","2_4"
"2094","9_171","2_2"
"2095","9_172","2_2"
"2096","9_173","2_4"
"2097","9_174","2_4"
"2098","9_175","2_7"
"2099","9_176","2_7"
"2100","9_177","0_2"
"2101","9_178","0_2"
"2102","9_179","2_7"
"2103","9_180","2_4"
"2104","9_181","2_7"
"2105","9_182","1_2"
"2106","9_183","2_4"
"2107","9_184","2_4"
"2108","9_185","2_4"
"2109","9_186","2_4"
"2110","9_187","2_7"
"2111","9_188","2_7"
"2112","9_189","1_2"
"2113","9_190","1_2"
"2114","9_191","1_2"
"2115","9_192","1_2"
"2116","9_193","1_2"
"2117","9_194","1_2"
"2118","9_195","1_2"
"2119","9_196","1_2"
"2120","9_197","1_2"
"2121","9_198","1_2"
"2122","9_199","1_2"
"2123","9_200","1_2"
"2124","9_201","2_3"
"2125","9_202","1_2"
"2126","9_203","1_2"
"2127","9_204","1_2"
"2128","9_205","1_2"
"2129","9_206","1_2"
"2130","9_207","1_2"
"2131","9_208","1_2"
"2132","9_209","1_2"
"2133","9_210","1_2"
"2134","9_211","0_2"
"2135","9_212","0_2"
